year,category,source_row,Taş Kömürü,Linyit,Asfaltit,Kömür Toplamı,Kömürden Türetilmiş Yakıtlar,Ham Petrol,Petrol Koku,Fuel Oil,Motorin,Benzin,LPG,Rafineri Gazı,Havacılık Yakıtı,Gaz Yağı,Nafta,Ara Ürünler,Madeni ve Baz Yağlar,Beyaz İspirto,Bitümen,Diğer,Deniz Motorini,Denizcilik Yakıtı,Petrol Ürünleri Toplamı,Doğal Gaz,Biyoenerji ve Atıklar,Hidrolik,Rüzgar,Güneş,Jeotermal Elektrik,Jeotermal ve Diğer Isı,Elektrik,Toplam,Kömürden Türetilmiş Gazlar,Petrol,Doğalgaz,Hava Gazı
2015,Motorlu Kara Taşıtları Sanayi,33,,,,,,,,,5.175,,6.779999999999999,,,,,,,,,,,,11.954999999999998,124.23675,,,,,,,199.54381821974988,347.6905682197499,,,,
2015,Diğer Sanayi,34,79.65,145.684,,225.334,191,888.0,,,,2217.926822871471,,20.0,280.0,,,,,,,,,,1701.1499999999999,,,,,,,,,5523.41082287147,,,,
2015,ULAŞTIRMA,36,,,,,,,,,17142.25995,2169.96,3468.2411999999995,,1404.9906,,,,,,,,189.09864,,24374.550389999997,348.79349999999994,121.245,,,,,,91.41799999999999,49310.55727999999,,,,
2015,Demiryolları,37,,,,,,,,,139.67324999999997,,,,,,,,,,,,,,139.67324999999997,,,,,,,,69.05799999999999,348.4044999999999,,,,
2015,Denizyolları,38,,,,,,,,,,,,,,,,,,,,,189.09864,,189.09864,,,,,,,,,378.19728,,,,
2015,Havayolları,39,,,,,,,,,,,,,1404.9906,,,,,,,,,,1404.9906,,,,,,,,,2809.9812,,,,
2015,Boru Hatları,40,,,,,,,,,,,,,,,,,,,,,,,,277.926,,,,,,,22.36,300.286,,,,
2015,Karayolları,41,,,,,,,,,17002.586699999996,2169.96,3468.2411999999995,,,,,,,,,,,,22640.787899999996,70.8675,121.245,,,,,,,45473.688299999994,,,,
2015,DİĞER SEKTÖRLER,43,4573,1229.9499999999998,116.886,5919.836,31,,,,2822.4449999999997,,922.0799999999998,,,60.61,,,,,,,,,3805.1349999999993,11792.442749999998,2589.3199999999997,,,528,,1902.0458400000002,9693.576,40066.490589999994,,,,
2015,Konut ve Hizmetler,44,4573,1229.9499999999998,116.886,5919.835999999999,31,,,,,,922.0799999999999,,,60.61,,,,,,,,,982.6899999999998,11682.528,2589.3199999999997,,,528,,1321.9586400000003,9273.81,33311.83264,,,,
2015,Tarım ve Hayvancılık,45,,,,,,,,,2822.4449999999997,,,,,,,,,,,,,,2822.4449999999997,109.91474999999998,,,,,,580.0871999999999,419.76599999999996,6754.657949999999,,,,
2015,ENERJİ DIŞI TÜKETİM,47,,,,,,,,,,,,,,,1990.0,486.71999999999997,121.92,9.6,2757.12,287.03999999999996,,,5652.4,,,,,,,,,11304.8,,,,
2015,Petro Kimya Feedstock,48,,,,,,,,,,,,,,,1989.8249999999998,,,,,,,,1989.8249999999998,,,,,,,,,3979.6499999999996,,,,
2016,Yerli Üretim (+),2,721.9135,14012.755910999998,725.1288,15459.798211,,2701.65,,,,,,,,,,,,,,,,,,302.775,2842.539867,5781.857399999999,1334.462,916.612,,6034.0,,35373.694478,,,,
2016,İthalat (+),3,23178.085759999998,,,23178.085759999998,380.688675,26205.2574,3458.5004300000005,1050.3772800000002,12803.917725,,3861.86879,,363.46852500000006,,1809.5174,1166.86176,,32.38368,6.10944,,,15.213465,24568.218495,38240.4,,,,,,,544.4058,137685.274625,,,,
2016,İhracat (-),4,36.2064,,,36.2064,120.1083,,474.60336000000007,270.72,69.68034,3090.22741,240.60637999999997,,207.03493500000002,,9.72445,621.63936,,5.0736,4.32384,,,1417.7461050000002,6411.37978,556.611,,,,,,,124.8462,13660.53146,,,,
2016,İhrakiye (-),5,,,,,,,,,4.223835,,,,3550.8665549999996,,,,,,,,83.08669499999999,840.147795,4478.324879999999,,,,,,,,,8956.649759999998,,,,
2016,Stok Değişimi (+/-),6,-266.6916,-456.59525099999996,52.437,-670.849851,165.83999999999997,-197.82735,80.85,25.40832,-59.48145,-61.56245,,-3.82835,46.475535,3.054535,-36.342525,-51.36864,,,-66.56928,-4.2393600000000005,10.450395,-65.99367,-183.40999000000002,351.87075,,,,,,,,-717.523381,,,,
2016,ENERJİ ÜRÜNLERİ ARZI,8,23597.10126,13555.772442775498,777.5658,37930.439502775494,426.420375,28709.08005,3064.7470700000003,805.0656000000001,12670.532099999999,-3151.78986,3620.91776,-3.82835,-3347.9574299999995,3.054535,1763.450425,493.85375999999997,,26.977919999999997,-64.78368,-4.2393600000000005,-72.63629999999999,-2308.674105,13495.103844999998,38338.43475000001,2842.539867,5781.857399999999,1334.462,916.612,,6034.0,419.5596,149723.19947477555,,,,
2016,İstatistiksel Fark (+/-),9,103.52057400000012,145.35225497549982,,248.87282897549994,-63.00554999999986,,-70.56895999999915,-54.630719999999876,98.63963999999396,,24.72327000000041,,,,,,,,,,,,-2.5555150000055455,57.04380000001038,,,,,,,,238.51879397550024,,,,
2016,ÇEVRİM VE ENERJİ SEKTÖRÜ,11,-14834.215925999999,-10414.348687799999,-661.1926156,-25909.7572294,3727.84555,-28708.80075,564.03116,-799.22208,9598.032135000001,5458.9912699999995,1098.6312,3.8283500000000004,4778.264144999999,12.255759999999999,329.12952499999994,32.36352,123.19584000000002,11.36736,3298.9305600000002,331.48607999999996,82.306305,2346.7351949999997,27270.326324999998,-16406.5935,-362.457,-5781.8574,-1334.4705999999999,-89.69,,-2934.36,19310.512756,-3948.9755233999895,,,,
2016,Elektrik ve Isı Üretimi,12,-10633.849776,-10350.7456878,-661.1926156,-21645.788079399998,-1753.14,,,-505.60704,-317.116755,,,,,,,,,0.0,0.0,0.0,0.0,0.0,-822.723795,-15637.100325,-362.457,-5781.8574,-1334.4705999999999,-89.69,,-2639.0,23599.0708,-27289.8801944,,,,
2016,İkincil Kömür Üreten/Tüketen Tesisler,13,-4029.11865,,,-4029.11865,7221.181549999999,,,,,,,,,,,,,,,,,,,,,,,,,,,3192.0628999999994,,,,
2016,Petrol Rafinerileri,14,,,,,,-28555.8,564.03116,545.22624,9917.729145000001,5458.9912699999995,1098.6312,1772.2673,4778.264144999999,12.255759999999999,329.12952499999994,32.36352,123.19584000000002,11.36736,3298.9305600000002,331.48607999999996,82.306305,2346.7351949999997,30702.910604999997,-538.493175,,,,,,-295.36,-153.445844,31862.72219099999,,,,
2016,İç Tüketim ve Kayıp,15,-171.2475,-63.603,,-234.8505,-1740.196,-153.00075,,-838.84128,-2.5802549999999997,,,-1768.43895,,,,,,,,,,,-2609.860485,-231,,,,,,,-4135.1122,-11713.88042,,,,
2016,TOPLAM NİHAİ ENERJİ TÜKETİMİ,17,8762.885334,3141.4237549755,116.37318440000001,12020.6822733755,4154.265925,,3628.7782300000003,5.843520000000126,22268.564234999998,2307.2014099999997,4719.54896,,1430.3067149999997,15.310294999999998,2092.57995,526.21728,123.60960000000001,38.345279999999995,3234.1468800000002,327.24672,9.670005000000003,38.061089999999695,40765.43017000001,21931.84125,2480.082867,,,826.922,,3099.64,19730.072356,145774.36701137552,,,,
2016,İstatistiksel Fark (+/-),18,103.52057400000012,145.35225497549982,0.012984400000021878,248.88581337549996,-63.00554999999986,,-70.56895999999915,-54.630719999999876,98.63963999999396,0.31243999999969674,24.72327000000041,,,,,,,-0.05472000000000321,-0.09311999999954423,-0.11328000000003158,0.3550050000000038,-0.23391000000030715,-2.5555150000055455,57.04380000001038,0.4078669999998965,,,-0.07799999999997453,,0.419999999999618,-0.02974989148980239,239.4243104840098,,,,
2016,SEKTÖRLER TOPLAMI,19,8659.36476,2996.0715,116.36019999999999,11771.79646,4216.508274999999,,3699.3471899999995,60.47424,22169.924595000004,2306.88897,4694.82569,,1430.295,15.675,2093.025,526.08,123.84,38.4,3234.24,327.36,9.315,38.295,40767.98568500001,21874.79745,2479.675,,,827,,3099.2200000000003,19730.102105891485,145535.07066089148,,,,
2016,SANAYİ TÜKETİMİ,21,4108.12476,1583.960975,59.928,5752.0137349999995,4197.803274999999,,3699.3471899999995,60.47424,533.262015,1.03897,113.80568999999998,,,,,,,,,,,,4407.928104999999,8674.067325,,,,288,,1209.22,9160.170686912117,38097.13123191211,,,,
2016,Gıda,22,143.38476,304.542675,,447.92743499999995,5.179995000000001,,3.7760800000000003,8.728320000000002,8.131995,,42.60439,,,,,,,,,,,,63.240785,799.425,,,,,,,515.7727095354816,1894.7867095354814,,,,
2016,Şeker,23,9.95325,39.95,,49.90325,38.126594999999995,,,23.77344,0.504045,,,,,,,,,,,,,,24.277485000000002,183.92715,,,,,,249.09,53.90207086192265,623.5040358619227,,,,
2016,Tekstil,24,108.29619,594.33105,,702.62724,,,6.32093,,1.8774899999999999,,0.565,,,,,,,,,,,,8.76342,904.766775,,,,,,67.88000000000001,1369.0944175084219,3061.895272508422,,,,
2016,Kağıt,25,31.71792,77.08055000000002,,108.79847000000001,,,3.0168600000000003,,22.986315,,0.7909999999999999,,,,,,,,,,,,26.794175000000003,226.40475,,,,,,199.0,292.1912274836801,879.9827974836801,,,,
2016,Kimya-Petrokimya,26,277.62012,131.4678,,409.08792,0.7888350000000001,,,2.2742400000000003,4.3263,,1.7063,,,,,,,,,,,,8.30684,1895.4705,,,,,,307.15,976.8706864805265,3605.981621480527,,,,
2016,Gübre,27,,,,,,,,1.824,0.621,,,,,,,,,,,,,,2.4450000000000003,427.515,,,,,,,30.781759370331724,463.1867593703317,,,,
2016,Cam ve Cam Ürünleri,28,,,,,,,,,,,0.81925,,,,,,,,,,,,1.19185,592.7625,,,,,,,168.6862270948775,763.4598270948776,,,,
2016,Seramik,29,74.89743,120.099475,59.928,254.924905,,,32.799690000000005,,9.2529,,3.83748,,,,,,,,,,,,45.89007000000001,735.739125,,,,,,,182.00572187674538,1264.4498918767454,,,,
2016,Çimento,30,2600.15391,234.37432499999994,,2834.5282349999998,18.105439999999998,,3648.23305,9.5328,37.10061,,22.91188,,,,,,,,,,,,3717.77834,215.159175,,,,,,,763.2477383623241,11266.597268362324,,,,
2016,Demir-Çelik,31,840.4848599999999,,,840.4848599999999,4080.3529999999996,,,,10.181295,,3.3662700000000005,,,,,,,,,,,,13.547565,1061.30475,,,,,,119.4,1947.3710801567984,8076.008820156799,,,,
2016,Demir Dışı Metaller,32,6.559830000000001,,,6.559830000000001,52.374644999999994,,,,5.4855,,,,,,,,,,,,,,5.82726,482.78175,,,,,,62.16,270.00119947826533,885.1901844782652,,,,
2016,Motorlu Kara Taşıtları Sanayi,33,,,,,,,,,5.175,1.03897,11.493229999999999,,,,,,,,,,,,17.7072,134.48325,,,,,,,158.08851466183182,327.9861646618318,,,,
2016,Diğer Sanayi,34,7.59,0.54655,,8.13655,,,,,17.043345,,,,,,,,,,,,,,17.427345,519.75,,,,288,,17.0,1345.011054792856,2212.368294792856,,,,
2016,ULAŞTIRMA,36,,,,,,,,,18831.060135000003,2305.85,3654.42,,1430.295,,,,,,,,9.315,38.295,26269.235135000003,326.93925,116.235,,,,,,99.42331312627198,53081.06783312628,,,,
2016,Demiryolları,37,,,,,,,,,108.94513499999998,,,,,,,,,,,,,,108.94513499999998,,,,,,,,75.90644112627199,293.79671112627193,,,,
2016,Denizyolları,38,,,,,,,,,,,,,,,,,,,,,9.315,38.295,47.61,,,,,,,,,95.22,,,,
2016,Havayolları,39,,,,,,,,,,,,,1430.295,,,,,,,,,,1430.295,,,,,,,,,2860.59,,,,
2016,Boru Hatları,40,,,,,,,,,,,,,,,,,,,,,,,,260.01525,,,,,,,23.516872,283.53212199999996,,,,
2016,Karayolları,41,,,,,,,,,18722.115,2305.85,3654.42,,,,,,,,,,,,24682.385000000002,66.924,116.235,,,,,,,49547.929000000004,,,,
2016,DİĞER SEKTÖRLER,43,4551.24,1412.110525,56.4322,6019.782725,18.705,,,,2805.602445,,926.5999999999999,,,15.675,,,,,,,,,3747.877445,12228.1335,2363.44,,,539,,1890.0,10470.508105853094,41025.324220853094,,,,
2016,Konut ve Hizmetler,44,4551.24,1412.110525,56.4322,6019.782725,18.705,,,,,,926.5999999999999,,,15.675,,,,,,,,,942.275,12143.26575,2363.44,,,539,,1310.0,9885.240611657675,34163.98408665767,,,,
2016,Tarım ve Hayvancılık,45,,,,,,,,,2805.602445,,,,,,,,,,,,,,2805.602445,84.86775,,,,,,580.0,585.2674941954198,6861.34013419542,,,,
2016,ENERJİ DIŞI TÜKETİM,47,,,,,,,,,,,,,,,2093.025,526.08,123.84,38.4,3234.24,327.36,,,6342.945,645.657375,,,,,,,,13331.547375,,,,
2016,Petro Kimya Feedstock,48,,,,,,,,,,,,,,,2093.025,,,,,,,,2093.025,,,,,,,,,4186.05,,,,
2017,Yerli Üretim (+),2,723.2583404022729,13752.3293003985,610.8322584,15086.419899200771,,2680.65,,,,,,,209.91789,,1948.494475,205.44,247.7904,35.048587,4.91762304,61.44,,,26668.40071931,292.1655,2531.3096440567,5006.787707575999,1539.7279999579998,1091.4180250926997,7128.497162365824,,,64738.4256326,,,,
2017,İthalat (+),3,24346.83440471,,,24346.83440471,538.4816038069725,27055.35,3234.63875427,2018.7640799999997,14876.069489999998,,3825.87942,,336.54213000000004,,43.775074999999994,435.5088,156.4992,5.491115,8.55753696,85.44,,,6876.126246694998,45581.20875,,,,,,,234.63106756499997,129659.79767400696,,,,
2017,İhracat (-),4,59.864295000000006,,,59.864295000000006,112.38623219062747,,355.78012239000003,1522.840077345,235.58049,3389.1158600000003,300.99584,13.85405,3679.4983199999997,,,,,,,,,,4574.8519799999995,520.2996430500001,,,,,,,284.11591360399996,15049.182823579627,,,,
2017,İhrakiye (-),5,,,,,,,,820.94544,74.40822,,,,-73.485,-4.18,-15.05,-53.76,-35.112,5.195,-60.48,-49.92,,,-431.07120530000003,,,,,,,,,177.49045470000016,,,,
2017,Stok Değişimi (+/-),6,-303.6618,38.519956767000025,-55.472653599999994,-320.61449683300003,-19.556631868492826,-244.64999999999995,102.0185397,-65.854185,-182.20761,34.24,-46.33,13.85405,,,,,,,,,,,,-1033.74975,,,,,,,,-1762.8500840014929,,,,
2017,ENERJİ ÜRÜNLERİ ARZI,8,24706.566650112272,13790.849257165499,555.3596048,39052.77551207777,406.5387397478522,29491.35,2980.87717158,-390.87562234500024,14383.873169999997,-3354.8758600000006,3478.55358,,,,80.5766249999997,,,,,,,,222.38528230819296,44319.32485695,2531.3096440567024,5006.787707575999,1539.7279999579998,1091.4180250926997,7128.497162365824,,-49.48484603899999,147918.75914832903,,,,
2017,İstatistiksel Fark (+/-),9,125.83405517009305,-3.338492028080509,-6.299382399999894,116.19618074201264,-113.33109837057833,0.0,54.6214195118996,0.020356746299725614,72.35367254999437,0.0,15.088991699999497,-13.855199999999968,,,,,,,,,,,,64.80122389294047,-1.4812000000001717,,,,,,,194.41434677256785,,,,
2017,ÇEVRİM VE ENERJİ SEKTÖRÜ,11,-15823.271458558926,-10734.0200961422,-550.7889872,-27108.08054190111,3730.4680872857407,-29491.35,718.77575,654.716089230684,9612.688769999999,5735.375480000001,1147.29465,,,,,,,,,,,,-373.43584966139144,-19887.4446459232,-366.55744,-5006.787707575999,-1539.727999958,-248.41802509269976,-5268.451322365824,2280.528345,21305.985387008004,-44104.4209739538,,,,
2017,Elektrik ve Isı Üretimi,12,-12465.80522094765,-10462.383121712543,-550.7889872,-23478.977329860194,-1735.1127100170181,,,-169.31418466139144,-204.121665,,,1556.4836,,,,,,,,,,,,-18057.478577414295,-341.76868846593754,-5006.787707575999,-1539.727999958,-248.41802509269976,-5268.451322365824,1034.219844,25565.866826984005,-27893.587939427343,,,,
2017,İkincil Kömür Üreten/Tüketen Tesisler,13,-4275.612132,,,-4275.612132,7494.966065010575,,,,,,,-1570.3388,5151.66699,19.855,370.009625,524.33856,187.4669808,7.154554000000001,3356.4537600000003,880.32,,,33162.782059799996,,,,,,,,,45309.062662610566,,,,
2017,Petrol Rafinerileri,14,,,,,0,-29353.8,718.77575,2686.771035,10820.760434999998,5735.43112,1147.29465,,,,,,,,,,,,-4301.38444,-629.78717934825,,,,,,-416.8301,-159.44400000000002,-13752.212729348248,,,,
2017,İç Tüketim ve Kayıp,15,-185.00685625352696,-9.33486118485,,-194.34171743837697,-1831.968136124836,-137.55,,-1727.04,-1003.95,-0.055639999999999995,,,,,,,,,,,,,,-319.902923175,,,,,,,-4100.437439976001,-9315.245856714213,,,,
2017,TOPLAM NİHAİ ENERJİ TÜKETİMİ,17,8883.295191553347,3056.829161023319,4.570617600000105,11944.694970176666,4137.006827033592,,3699.65292158,263.8404668856838,23996.561939999996,2380.49962,4625.84823,,,,80.5766249999997,,,,,,,,222.38528230819296,24431.880211026753,2164.7522040567023,,,843,1860.0458399999998,2280.528345,21256.500540969006,104187.7740240366,,,,
2017,İstatistiksel Fark (+/-),18,125.83405517009305,-3.338492028080509,-6.299382399999894,116.19618074201264,-113.33109837057833,,54.6214195118996,,72.35367254999437,,15.088991699999497,,1272.05943,15.675,2179.1024,241.0,243.7776,41.56,3292.33384608,806.4,,,42916.2270140375,64.80122389294047,-1.4812000000001717,,,,,,,51216.38448014376,,,,
2017,SEKTÖRLER TOPLAMI,19,8757.461136383254,3060.1676530513996,10.87,11828.498789434654,4250.337925404171,,3645.0315020681005,263.82011013938404,23924.20826745,2380.499620000001,4610.7592383,,,,,,,,,,,,,24367.078987133813,2166.2334040567025,,,843,1860.04584,2280.3084999999996,21256.50356383797,103676.3257478248,,,,
2017,SANAYİ TÜKETİMİ,21,3973.928519466404,1765.4604030513997,,5739.388922517804,4250.337925404171,,3645.0315020681005,38.225177484383984,434.50082543860987,4.348012628708002,171.24122829999996,,,,,,,,,,,,24.72758400676782,9042.833045777812,,,,295,0.0,2245.9575999999997,9858.059502409204,35749.651326035564,,,,
2017,Gıda,22,179.1172260147,332.2514418999,,511.3686679146,8.181657299999936,,3.05643107,1.7519049599999998,19.405691233567822,,,,,,,,,,,,,,3.3345463559999997,948.3689472733904,,,,,,461.5235,525.9765204374808,2482.967866545039,,,,
2017,Şeker,23,,4.111492500000001,,4.111492500000001,37.808415855,,,2.7263616,0.5724584999999999,,,,,,,,,,,,,,10.84935992625,35.133803925,,,,,,,53.945076389215885,145.1469686954659,,,,
2017,Tekstil,24,129.73074537000002,566.597762975,,696.328508345,,,4.98883,,4.43079665325,0.873871568,,,,,,,,,,,,,6.909963718568,936.4804350812109,,,,,,83.9649,1463.923459445579,3197.9007648116076,,,,
2017,Kağıt,25,20.064294030000003,80.52927199999999,,100.59356602999999,,,3.2606266,,3.23079433884,,,,,,,,,,,,,,9.40606008192205,203.33775,,,,,,155.7701,301.5531778938443,777.1520749446063,,,,
2017,Kimya-Petrokimya,26,115.4856588,109.410102375,,224.895761175,,,,,7.44728077532205,,1.5104258000000002,,,,,,,,,,,,,1831.956577994143,,,,,,224.8535,1070.5748293745612,3361.2383751190264,,,,
2017,Gübre,27,,,,,,,,,,,,,,,,,,,,,,,1.111995611455,406.956,,,,,,,34.17690578782809,442.2449013992831,,,,
2017,Cam ve Cam Ürünleri,28,,,,,,,,,0.583838131455,,0.5281574800000001,,,,,,,,,,,,51.865948085000014,668.612450745525,,,,,,,186.52242097286958,908.1128154148496,,,,
2017,Seramik,29,22.3764535527,115.61558397649996,,137.99203752919996,,,41.66624,0.0048,10.161351585000002,,,,,,,,,,,,,,3742.0171943949254,900.93266642775,,,,,,,196.5876256119994,5029.361915548874,,,,
2017,Çimento,30,2250.495783769003,434.9683239999998,,2685.464107769003,20.64279,,3586.9391893281004,16.247892479999997,137.48609888682552,1.0131723,,,,,,,,,,,,,14.9517489326,208.86054898087502,,,,,,45.0629,730.9890018247528,7447.657450502157,,,,
2017,Demir-Çelik,31,1238.97642483,,,1238.97642483,4125.851568594171,,,,13.696581782249998,,1.1239997,,,,,,,,,,,,4.989837065000001,1255.4025,,,,,,115.4292,2193.7921216022564,8949.262233573678,,,,
2017,Demir Dışı Metaller,32,10.75862352,,,10.75862352,46.26115698,,,,4.783106565,,,,,,,,,,,,,,4.753204791043699,368.73375,,,,,,44.1939,322.73839278795884,802.2221346440025,,,,
2017,Motorlu Kara Taşıtları Sanayi,33,,,,,,,,,3.5127195319628997,1.05154999,,,,,,,,,,,,,153.323539677113,128.80725,,,,,,5.5585,187.9043624758876,480.1579216749635,,,,
2017,Diğer Sanayi,34,,,,,,,,,,,153.10516007711317,,,,,,,,,,,,,458.3718149187891,,,,295,,1034.0,1354.6943051083244,3295.1712801042268,,,,
2017,ULAŞTIRMA,36,,,,,,,,33.88293265500009,20553.41244201139,2376.151607371293,3521.7229700000003,,,,,,,,,,,,121.93847763840002,435.67425000000003,125.340075,,,,,,111.13126010760979,27279.25401478369,,,,
2017,Demiryolları,37,,,,,,,,,121.93847763840002,,,,,,,,,,,,,,393.2866826550001,,,,,,,,84.58139175903385,599.806552052434,,,,
2017,Denizyolları,38,,,,,,,,33.88293265500009,359.40375,,,,1272.05943,,,,,,,,,,1272.05943,,,,,,,,,2937.4055426550003,,,,
2017,Havayolları,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Boru Hatları,40,,,,,,,,,,,,,,,,,,,,,,,25969.94479174428,366.68775,,,,,,,26.549868348575938,26363.182410092857,,,,
2017,Karayolları,41,,,,,,,,,20072.07021437299,2376.151607371293,3521.7229700000003,,,,,,,,,,,,,68.9865,125.340075,,,,,,,26164.27136674428,,,,
2017,DİĞER SEKTÖRLER,43,4783.53261691685,1294.70725,10.87,6089.1098669168505,,,,191.712,2936.295,,917.79504,,,15.675,,,,,,,,,1125.18204,14320.795500000002,2040.8933290567024,,,548,1860.04584,34.3509,11287.312801321159,41367.16731729472,,,,
2017,Konut ve Hizmetler,44,4783.532616916851,2783.85065,2443.911,10011.294266916851,,,,192.0,,,917.79504,,,,,,,,,,,,2936.295,14223.577500000001,2040.8933290567024,,,548,1251.33096,,10702.668934694051,42823.855030667604,,,,
2017,Tarım ve Hayvancılık,45,,,,,,,,,2936.295,,,,,,,,,,,,,,,97.21799999999999,,,,,608.71488,,584.6438666271079,4226.871746627108,,,,
2017,ENERJİ DIŞI TÜKETİM,47,,,,,,,,,,,,,,,2179.1024,,,,,,,,2179.1024,567.776191356,,,,,,,,4925.980991356,,,,
2017,Petro Kimya Feedstock,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Yerli Üretim (+),2,655,15122.0,770,16547,,2994.0,,,,,,,,,,,,,,,,,,359,3014,5155,1716.0,1547,8343.0,,,39675.0,,,,
2018,İthalat (+),3,23955,,,23955,526,22021.0,,,,,,,,,,,,,,,,,27529,41547,,,,,,,213.0,115791.0,,,,
2018,İhracat (-),4,51,,,51,97,,,,,,,,,,,,,,,,,,5095,555,,,,,,,268.0,6066.0,,,,
2018,İhrakiye (-),5,,,,,,,,,,,,,,,,,,,,,,,4978,,,,,,,,,4978.0,,,,
2018,Stok Değişimi (+/-),6,120,-36.0,-74,10,-30,85.0,,,,,,,,,,,,,,,,,-641,-181,,,,,,,,-757.0,,,,
2018,ENERJİ ÜRÜNLERİ ARZI,8,24679,15086.0,697,40462,399,25099.0,,,,,,,,,,,,,,,,,16814,41171,3014,5155,1716.0,1547,8343.0,,-55.0,143665.0,,,,
2018,İstatistiksel Fark (+/-),9,212,62.0,-35,239,74,,,,,,,,,,,,,,,,,,356,,,,,,,,,457.0,,,,
2018,ÇEVRİM VE ENERJİ SEKTÖRÜ,11,-18073,-11896.0,-544,-30513,3357,-25099.0,,,,,,,,,,,,,,,,,24867,-16934,-465,-5155,-1716.0,-671,-6389.0,2378.0,22112.0,-34228.0,,,,
2018,Elektrik ve Isı Üretimi,12,-14607,-13586.0,-13270,-14923,-14192,-13270.0,,,,,,,,,,,,,,,,,,,,,,,,,,-68925.0,,,,
2018,İkincil Kömür Üreten/Tüketen Tesisler,13,-4374,,,-4374,5223,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,849.0,,,,
2018,Petrol Rafinerileri,14,,,,,,-24815.0,,,,,,,,,,,,,,,,,29569,-753,,,,,,-429.0,-150.0,3422.0,,,,
2018,İç Tüketim ve Kayıp,15,-209,-2.0,,-211,-945,-285.0,,,,,,,,,,,,,,,,,-4474,-37,,,,,,,-3950.0,-9902.0,,,,
2018,TOPLAM NİHAİ ENERJİ TÜKETİMİ,17,6606,3190.0,153,9949,3756,,,,,,,,,,,,,,,,,,41681,24237,2548,,,877,1954.0,2378.0,22058.0,109438.0,,,,
2018,İstatistiksel Fark (+/-),18,212,62.0,-35,239,74,,,,,,,,,,,,,,,,,,356,,,,,,,,,457.0,,,,
2018,SEKTÖRLER TOPLAMI,19,6395,3129.0,188,9712,3683,,,,,,,,,,,,,,,,,,41325,24237,2548,,,877,1954.0,2378.0,22058.0,108772.0,,,,
2018,SANAYİ TÜKETİMİ,21,3955,1677.0,183,5815,3683,,,,,,,,,,,,,,,,,,3767,9434,834,,,307,,2343.0,9973.0,36156.0,,,,
2018,Gıda,22,178.30038908999995,336.42054970892485,,19.105545,,,,,,,,,,,,,,,,,,,,,,,16.221256392249998,,6.937344542249998,1.4862720000000003,1.8412224599999998,541.2070341934249,,,,
2018,Şeker,23,2,0.0,,2,23,,,,,,,,,,,,,,,,,,3,50,,,,,,,51.0,129.0,,,,
2018,Tekstil,24,103,502.0,,605,,,,,,,,,,,,,,,,,,,4,1005,,,,,,87.0,1555.0,3256.0,,,,
2018,Kağıt,25,46,81.0,,127,,,,,,,,,,,,,,,,,,,5,177,9,,,,,176.0,296.0,790.0,,,,
2018,Kimya-Petrokimya,26,311,168.0,,479,1,,,,,,,,,,,,,,,,,,9,2155,28,,,,,228.0,1131.0,4031.0,,,,
2018,Gübre,27,,,,,,,,,,,,,,,,,,,,,,,1,694,,,,,,,38.0,733.0,,,,
2018,Cam ve Cam Ürünleri,28,,,,,,,,,,,,,,,,,,,,,,,1,642,,,,,,,175.0,818.0,,,,
2018,Seramik,29,24,118.0,,142,,,,,,,,,,,,,,,,,,,41,885,11,,,,,,195.0,1274.0,,,,
2018,Çimento,30,1982,439.0,,2421,4,,,,,,,,,,,,,,,,,,3389,176,362,,,,,59.0,742.0,7153.0,,,,
2018,Demir-Çelik,31,1264,,,1264,3595,,,,,,,,,,,,,,,,,,7,1171,44,,,,,216.0,2193.0,8490.0,,,,
2018,Demir Dışı Metaller,32,8,,,8,42,,,,,,,,,,,,,,,,,,4,248,1,,,,,47.0,309.0,659.0,,,,
2018,Motorlu Kara Taşıtları Sanayi,33,,,,0,,,,,,,,,,,,,,,,,,,3,175,2,,,,,7.0,189.0,376.0,,,,
2018,Diğer Sanayi,34,,,183,183,,,,,,,,,,,,,,,,,,,114,717,,,,307,,995.0,1333.0,3649.0,,,,
2018,ULAŞTIRMA,36,,,,,,,,,,,,,,,,,,,,,,,27824,355,159,,,,,,102.0,28440.0,,,,
2018,Demiryolları,37,,,,,,,,,,,,,,,,,,,,,,,128,,,,,,,,88.0,216.0,,,,
2018,Denizyolları,38,,,,,,,,,,,,,,,,,,,,,,,398,,,,,,,,,398.0,,,,
2018,Havayolları,39,,,,,,,,,,,,,,,,,,,,,,,1247,,,,,,,,,1247.0,,,,
2018,Boru Hatları,40,,,,,,,,,,,,,,,,,,,,,,,,279,,,,,,,14.0,293.0,,,,
2018,Karayolları,41,,,,,,,,,,,,,,,,,,,,,,,26051,76,159,,,,,,,26286.0,,,,
2018,DİĞER SEKTÖRLER,43,2440,1452.0,5,3897,,,,,,,,,,,,,,,,,,,3999,13887,1555,,,570,1954.0,35.0,11982.0,37879.0,,,,
2018,Konut ve Hizmetler,44,2439,1452.0,5,3896,,,,,,,,,,,,,,,,,,,1017,13712,1555,,,570,1328.0,,11185.0,33263.0,,,,
